date,product_key,location_key,closing_units,receipts,shipments,returns_in,write_offs,opening_units
2023-01-05,39,1,327.571429,0.0,8.0,0.0,0.0,335.571429
2023-01-05,40,1,114.928571,0.0,3.0,0.0,0.0,117.928571
2023-01-05,41,1,663.642857,0.0,6.0,0.0,0.0,669.642857
2023-01-05,42,1,468.107143,0.0,1.0,0.0,0.0,469.107143
2023-01-05,43,1,187.25,0.0,0.0,0.0,0.0,187.25
2023-01-05,44,1,82.0,0.0,1.0,0.0,0.0,83.0
2023-01-05,45,1,610.428571,0.0,1.0,0.0,0.0,611.428571
2023-01-05,46,1,128.178571,0.0,0.0,0.0,0.0,128.178571
2023-01-05,47,1,156.535714,0.0,1.0,0.0,0.0,157.535714
2023-01-05,48,1,128.214286,0.0,4.0,0.0,0.0,132.214286
2023-01-05,49,1,347.428571,0.0,4.0,0.0,0.0,351.428571
2023-01-05,50,1,106.678571,0.0,0.0,0.0,0.0,106.678571
2023-01-05,51,1,438.964286,0.0,0.0,0.0,0.0,438.964286
2023-01-05,52,1,152.5,0.0,0.0,0.0,0.0,152.5
2023-01-05,53,1,366.285714,0.0,3.0,0.0,0.0,369.285714
2023-01-05,54,1,230.25,0.0,0.0,0.0,0.0,230.25
2023-01-05,55,1,109.714286,0.0,0.0,0.0,0.0,109.714286
2023-01-05,56,1,63.107143,0.0,0.0,0.0,0.0,63.107143
2023-01-05,57,1,248.75,0.0,3.0,0.0,0.0,251.75
2023-01-05,58,1,48.428571,0.0,0.0,0.0,0.0,48.428571
2023-01-05,59,1,232.25,0.0,3.0,0.0,0.0,235.25
2023-01-05,60,1,37.178571,0.0,2.0,0.0,0.0,39.178571
2023-01-05,61,1,261.392857,0.0,0.0,0.0,0.0,261.392857
2023-01-05,62,1,74.75,0.0,3.0,0.0,0.0,77.75
2023-01-05,63,1,46.607143,0.0,0.0,0.0,0.0,46.607143
2023-01-05,64,1,92.428571,0.0,1.0,0.0,0.0,93.428571
2023-01-05,65,1,195.892857,0.0,0.0,0.0,0.0,195.892857
2023-01-05,66,1,75.75,0.0,0.0,0.0,0.0,75.75
2023-01-05,67,1,79.964286,0.0,0.0,0.0,0.0,79.964286
2023-01-05,68,1,189.5,0.0,0.0,0.0,0.0,189.5
2023-01-05,69,1,88.0,0.0,0.0,0.0,0.0,88.0
2023-01-05,70,1,38.571429,0.0,0.0,0.0,0.0,38.571429
2023-01-05,71,1,86.214286,0.0,4.0,0.0,0.0,90.214286
2023-01-05,72,1,120.142857,0.0,2.0,0.0,0.0,122.142857
2023-01-05,73,1,69.321429,0.0,0.0,0.0,0.0,69.321429
2023-01-05,74,1,111.107143,0.0,0.0,0.0,0.0,111.107143
2023-01-05,75,1,48.214286,0.0,0.0,0.0,0.0,48.214286
2023-01-05,76,1,133.857143,0.0,0.0,0.0,0.0,133.857143
2023-01-05,77,1,314.0,0.0,0.0,0.0,0.0,314.0
2023-01-05,78,1,64.892857,0.0,0.0,0.0,0.0,64.892857
2023-01-05,79,1,129.785714,0.0,2.0,0.0,0.0,131.785714
2023-01-05,80,1,24.714286,0.0,0.0,0.0,0.0,24.714286
2023-01-05,81,1,36.964286,0.0,0.0,0.0,0.0,36.964286
2023-01-05,82,1,62.678571,0.0,0.0,0.0,0.0,62.678571
2023-01-05,83,1,124.571429,0.0,0.0,0.0,0.0,124.571429
2023-01-05,84,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-05,85,1,24.107143,0.0,0.0,0.0,0.0,24.107143
2023-01-06,1,1,1253.160714,0.0,138.0,0.0,0.0,1391.160714
2023-01-06,2,1,845.5,0.0,196.0,0.0,0.0,1041.5
2023-01-06,3,1,928.285714,0.0,97.0,0.0,0.0,1025.285714
2023-01-06,4,1,993.571429,0.0,20.0,0.0,0.0,1013.571429
2023-01-06,5,1,396.803571,0.0,178.0,0.0,0.0,574.803571
2023-01-06,6,1,796.982143,0.0,117.0,0.0,0.0,913.982143
2023-01-06,7,1,478.392857,0.0,6.0,0.0,0.0,484.392857
2023-01-06,8,1,430.339286,0.0,7.0,1.0,0.0,436.339286
2023-01-06,9,1,408.803571,0.0,8.0,0.0,0.0,416.803571
2023-01-06,10,1,413.892857,0.0,152.0,0.0,0.0,565.892857
2023-01-06,11,1,443.482143,0.0,4.0,0.0,0.0,447.482143
2023-01-06,12,1,412.285714,0.0,128.0,0.0,0.0,540.285714
2023-01-06,13,1,344.107143,0.0,3.0,0.0,0.0,347.107143
2023-01-06,14,1,273.464286,0.0,7.0,0.0,0.0,280.464286
2023-01-06,15,1,579.267857,0.0,126.0,0.0,0.0,705.267857
2023-01-06,16,1,180.571429,0.0,3.0,0.0,0.0,183.571429
2023-01-06,17,1,304.267857,0.0,3.0,0.0,0.0,307.267857
2023-01-06,18,1,347.982143,0.0,57.0,0.0,0.0,404.982143
2023-01-06,19,1,285.625,0.0,2.0,0.0,0.0,287.625
2023-01-06,20,1,161.267857,0.0,56.0,0.0,0.0,217.267857
2023-01-06,21,1,487.071429,0.0,105.0,0.0,0.0,592.071429
2023-01-06,22,1,206.464286,0.0,2.0,0.0,0.0,208.464286
2023-01-06,23,1,149.946429,0.0,134.0,0.0,0.0,283.946429
2023-01-06,24,1,380.982143,0.0,19.0,0.0,0.0,399.982143
2023-01-06,25,1,133.142857,0.0,171.0,0.0,0.0,304.142857
2023-01-06,26,1,167.767857,0.0,2.0,0.0,0.0,169.767857
2023-01-06,27,1,461.178571,0.0,151.0,0.0,0.0,612.178571
2023-01-06,28,1,86.589286,0.0,5.0,0.0,0.0,91.589286
2023-01-06,29,1,186.642857,0.0,107.0,0.0,0.0,293.642857
2023-01-06,30,1,312.767857,0.0,110.0,0.0,0.0,422.767857
2023-01-06,31,1,86.678571,0.0,5.0,0.0,0.0,91.678571
2023-01-06,32,1,169.160714,0.0,3.0,0.0,0.0,172.160714
2023-01-06,33,1,227.25,0.0,0.0,0.0,0.0,227.25
2023-01-06,34,1,114.482143,0.0,2.0,0.0,0.0,116.482143
2023-01-06,35,1,86.589286,0.0,4.0,0.0,0.0,90.589286
2023-01-06,36,1,756.678571,0.0,85.0,0.0,0.0,841.678571
2023-01-06,37,1,142.464286,0.0,3.0,0.0,0.0,145.464286
2023-01-06,38,1,213.392857,0.0,2.0,0.0,0.0,215.392857
2023-01-06,39,1,320.571429,0.0,7.0,0.0,0.0,327.571429
2023-01-06,40,1,114.928571,0.0,0.0,0.0,0.0,114.928571
2023-01-06,41,1,491.642857,0.0,172.0,0.0,0.0,663.642857
2023-01-06,42,1,467.107143,0.0,1.0,0.0,0.0,468.107143
2023-01-06,43,1,185.25,0.0,2.0,0.0,0.0,187.25
2023-01-06,44,1,80.0,0.0,2.0,0.0,0.0,82.0
2023-01-06,45,1,436.428571,0.0,174.0,0.0,0.0,610.428571
2023-01-06,46,1,126.178571,0.0,2.0,0.0,0.0,128.178571
2023-01-06,47,1,156.535714,0.0,0.0,0.0,0.0,156.535714
2023-01-06,48,1,127.214286,0.0,1.0,0.0,0.0,128.214286
2023-01-06,49,1,346.428571,0.0,1.0,0.0,0.0,347.428571
2023-01-06,50,1,103.678571,0.0,3.0,0.0,0.0,106.678571
2023-01-06,51,1,293.964286,0.0,145.0,0.0,0.0,438.964286
2023-01-06,52,1,152.5,0.0,0.0,0.0,0.0,152.5
2023-01-06,53,1,365.285714,0.0,1.0,0.0,0.0,366.285714
2023-01-06,54,1,229.25,0.0,1.0,0.0,0.0,230.25
2023-01-06,55,1,109.714286,0.0,0.0,0.0,0.0,109.714286
2023-01-06,56,1,61.107143,0.0,2.0,0.0,0.0,63.107143
2023-01-06,57,1,247.75,0.0,1.0,0.0,0.0,248.75
2023-01-06,58,1,48.428571,0.0,0.0,0.0,0.0,48.428571
2023-01-06,59,1,232.25,0.0,0.0,0.0,0.0,232.25
2023-01-06,60,1,35.178571,0.0,2.0,0.0,0.0,37.178571
2023-01-06,61,1,257.392857,0.0,4.0,0.0,0.0,261.392857
2023-01-06,62,1,74.75,0.0,0.0,0.0,0.0,74.75
2023-01-06,63,1,44.607143,0.0,2.0,0.0,0.0,46.607143
2023-01-06,64,1,91.428571,0.0,1.0,0.0,0.0,92.428571
2023-01-06,65,1,192.892857,0.0,3.0,0.0,0.0,195.892857
2023-01-06,66,1,75.75,0.0,0.0,0.0,0.0,75.75
2023-01-06,67,1,79.964286,0.0,0.0,0.0,0.0,79.964286
2023-01-06,68,1,188.5,0.0,1.0,0.0,0.0,189.5
2023-01-06,69,1,87.0,0.0,1.0,0.0,0.0,88.0
2023-01-06,70,1,38.571429,0.0,0.0,0.0,0.0,38.571429
2023-01-06,71,1,85.214286,0.0,1.0,0.0,0.0,86.214286
2023-01-06,72,1,119.142857,0.0,1.0,0.0,0.0,120.142857
2023-01-06,73,1,69.321429,0.0,0.0,0.0,0.0,69.321429
2023-01-06,74,1,111.107143,0.0,0.0,0.0,0.0,111.107143
2023-01-06,75,1,47.214286,0.0,1.0,0.0,0.0,48.214286
2023-01-06,76,1,131.857143,0.0,2.0,0.0,0.0,133.857143
2023-01-06,77,1,144.0,0.0,170.0,0.0,0.0,314.0
2023-01-06,78,1,64.892857,0.0,0.0,0.0,0.0,64.892857
2023-01-06,79,1,127.785714,0.0,2.0,0.0,0.0,129.785714
2023-01-06,80,1,24.714286,0.0,0.0,0.0,0.0,24.714286
2023-01-06,81,1,36.964286,0.0,0.0,0.0,0.0,36.964286
2023-01-06,82,1,60.678571,0.0,2.0,0.0,0.0,62.678571
2023-01-06,83,1,124.571429,0.0,0.0,0.0,0.0,124.571429
2023-01-06,84,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-06,85,1,24.107143,0.0,0.0,0.0,0.0,24.107143
2023-01-07,1,1,1229.160714,0.0,24.0,0.0,0.0,1253.160714
2023-01-07,2,1,830.5,0.0,15.0,0.0,0.0,845.5
2023-01-07,3,1,907.285714,0.0,21.0,0.0,0.0,928.285714
2023-01-07,4,1,979.571429,0.0,14.0,0.0,0.0,993.571429
2023-01-07,5,1,388.803571,0.0,8.0,0.0,0.0,396.803571
2023-01-07,6,1,787.982143,0.0,9.0,0.0,0.0,796.982143
2023-01-07,7,1,463.392857,0.0,15.0,0.0,0.0,478.392857
2023-01-07,8,1,423.339286,0.0,7.0,0.0,0.0,430.339286
2023-01-07,9,1,401.803571,0.0,7.0,0.0,0.0,408.803571
2023-01-07,10,1,403.892857,0.0,10.0,0.0,0.0,413.892857
2023-01-07,11,1,440.482143,0.0,3.0,0.0,0.0,443.482143
2023-01-07,12,1,406.285714,0.0,6.0,0.0,0.0,412.285714
2023-01-07,13,1,339.107143,0.0,5.0,0.0,0.0,344.107143
2023-01-07,14,1,269.464286,0.0,4.0,0.0,0.0,273.464286
2023-01-07,15,1,568.267857,0.0,11.0,0.0,0.0,579.267857
2023-01-07,16,1,179.571429,0.0,1.0,0.0,0.0,180.571429
2023-01-07,17,1,302.267857,0.0,2.0,0.0,0.0,304.267857
2023-01-07,18,1,343.982143,0.0,4.0,0.0,0.0,347.982143
2023-01-07,19,1,278.625,0.0,7.0,0.0,0.0,285.625
2023-01-07,20,1,157.267857,0.0,4.0,0.0,0.0,161.267857
2023-01-07,21,1,479.071429,0.0,8.0,0.0,0.0,487.071429
2023-01-07,22,1,206.464286,0.0,0.0,0.0,0.0,206.464286
2023-01-07,23,1,145.946429,0.0,4.0,0.0,0.0,149.946429
2023-01-07,24,1,374.982143,0.0,6.0,0.0,0.0,380.982143
2023-01-07,25,1,130.142857,0.0,3.0,0.0,0.0,133.142857
2023-01-07,26,1,165.767857,0.0,2.0,0.0,0.0,167.767857
2023-01-07,27,1,456.178571,0.0,5.0,0.0,0.0,461.178571
2023-01-07,28,1,79.589286,0.0,7.0,0.0,0.0,86.589286
2023-01-07,29,1,185.642857,0.0,1.0,0.0,0.0,186.642857
2023-01-07,30,1,304.767857,0.0,8.0,0.0,0.0,312.767857
2023-01-07,31,1,84.678571,0.0,2.0,0.0,0.0,86.678571
2023-01-07,32,1,165.160714,0.0,4.0,0.0,0.0,169.160714
2023-01-07,33,1,224.25,0.0,3.0,0.0,0.0,227.25
2023-01-07,34,1,114.482143,0.0,0.0,0.0,0.0,114.482143
2023-01-07,35,1,86.589286,0.0,0.0,0.0,0.0,86.589286
2023-01-07,36,1,752.678571,0.0,4.0,0.0,0.0,756.678571
2023-01-07,37,1,141.464286,0.0,1.0,0.0,0.0,142.464286
2023-01-07,38,1,211.392857,0.0,2.0,0.0,0.0,213.392857
2023-01-07,39,1,318.571429,0.0,2.0,0.0,0.0,320.571429
2023-01-07,40,1,114.928571,0.0,0.0,0.0,0.0,114.928571
2023-01-07,41,1,491.642857,0.0,0.0,0.0,0.0,491.642857
2023-01-07,42,1,467.107143,0.0,0.0,0.0,0.0,467.107143
2023-01-07,43,1,182.25,0.0,3.0,0.0,0.0,185.25
2023-01-07,44,1,79.0,0.0,1.0,0.0,0.0,80.0
2023-01-07,45,1,435.428571,0.0,1.0,0.0,0.0,436.428571
2023-01-07,46,1,125.178571,0.0,1.0,0.0,0.0,126.178571
2023-01-07,47,1,155.535714,0.0,1.0,0.0,0.0,156.535714
2023-01-07,48,1,126.214286,0.0,1.0,0.0,0.0,127.214286
2023-01-07,49,1,344.428571,0.0,2.0,0.0,0.0,346.428571
2023-01-07,50,1,103.678571,0.0,0.0,0.0,0.0,103.678571
2023-01-07,51,1,293.964286,0.0,0.0,0.0,0.0,293.964286
2023-01-07,52,1,152.5,0.0,0.0,0.0,0.0,152.5
2023-01-07,53,1,365.285714,0.0,0.0,0.0,0.0,365.285714
2023-01-07,54,1,229.25,0.0,0.0,0.0,0.0,229.25
2023-01-07,55,1,107.714286,0.0,2.0,0.0,0.0,109.714286
2023-01-07,56,1,60.107143,0.0,1.0,0.0,0.0,61.107143
2023-01-07,57,1,246.75,0.0,1.0,0.0,0.0,247.75
2023-01-07,58,1,48.428571,0.0,0.0,0.0,0.0,48.428571
2023-01-07,59,1,232.25,0.0,0.0,0.0,0.0,232.25
2023-01-07,60,1,35.178571,0.0,0.0,0.0,0.0,35.178571
2023-01-07,61,1,250.392857,0.0,7.0,0.0,0.0,257.392857
2023-01-07,62,1,74.75,0.0,0.0,0.0,0.0,74.75
2023-01-07,63,1,44.607143,0.0,0.0,0.0,0.0,44.607143
2023-01-07,64,1,91.428571,0.0,0.0,0.0,0.0,91.428571
2023-01-07,65,1,191.892857,0.0,1.0,0.0,0.0,192.892857
2023-01-07,66,1,74.75,0.0,1.0,0.0,0.0,75.75
2023-01-07,67,1,79.964286,0.0,0.0,0.0,0.0,79.964286
2023-01-07,68,1,188.5,0.0,0.0,0.0,0.0,188.5
2023-01-07,69,1,87.0,0.0,0.0,0.0,0.0,87.0
2023-01-07,70,1,38.571429,0.0,0.0,0.0,0.0,38.571429
2023-01-07,71,1,85.214286,0.0,0.0,0.0,0.0,85.214286
2023-01-07,72,1,118.142857,0.0,1.0,0.0,0.0,119.142857
2023-01-07,73,1,68.321429,0.0,1.0,0.0,0.0,69.321429
2023-01-07,74,1,111.107143,0.0,0.0,0.0,0.0,111.107143
2023-01-07,75,1,46.214286,0.0,1.0,0.0,0.0,47.214286
2023-01-07,76,1,129.857143,0.0,2.0,0.0,0.0,131.857143
2023-01-07,77,1,144.0,0.0,0.0,0.0,0.0,144.0
2023-01-07,78,1,63.892857,0.0,1.0,0.0,0.0,64.892857
2023-01-07,79,1,126.785714,0.0,1.0,0.0,0.0,127.785714
2023-01-07,80,1,24.714286,0.0,0.0,0.0,0.0,24.714286
2023-01-07,81,1,34.964286,0.0,2.0,0.0,0.0,36.964286
2023-01-07,82,1,60.678571,0.0,0.0,0.0,0.0,60.678571
2023-01-07,83,1,124.571429,0.0,0.0,0.0,0.0,124.571429
2023-01-07,84,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-07,85,1,24.107143,0.0,0.0,0.0,0.0,24.107143
2023-01-08,1,1,1198.160714,0.0,31.0,0.0,0.0,1229.160714
2023-01-08,2,1,816.5,0.0,15.0,1.0,0.0,830.5
2023-01-08,3,1,887.285714,0.0,20.0,0.0,0.0,907.285714
2023-01-08,4,1,961.571429,0.0,18.0,0.0,0.0,979.571429
2023-01-08,5,1,370.803571,0.0,18.0,0.0,0.0,388.803571
2023-01-08,6,1,765.982143,0.0,22.0,0.0,0.0,787.982143
2023-01-08,7,1,456.392857,0.0,7.0,0.0,0.0,463.392857
2023-01-08,8,1,415.339286,0.0,8.0,0.0,0.0,423.339286
2023-01-08,9,1,389.803571,0.0,12.0,0.0,0.0,401.803571
2023-01-08,10,1,395.892857,0.0,8.0,0.0,0.0,403.892857
2023-01-08,11,1,432.482143,0.0,8.0,0.0,0.0,440.482143
2023-01-08,12,1,399.285714,0.0,7.0,0.0,0.0,406.285714
2023-01-08,13,1,337.107143,0.0,2.0,0.0,0.0,339.107143
2023-01-08,14,1,261.464286,0.0,8.0,0.0,0.0,269.464286
2023-01-08,15,1,561.267857,0.0,7.0,0.0,0.0,568.267857
2023-01-08,16,1,174.571429,0.0,5.0,0.0,0.0,179.571429
2023-01-08,17,1,298.267857,0.0,4.0,0.0,0.0,302.267857
2023-01-08,18,1,335.982143,0.0,8.0,0.0,0.0,343.982143
2023-01-08,19,1,272.625,0.0,6.0,0.0,0.0,278.625
2023-01-08,20,1,152.267857,0.0,5.0,0.0,0.0,157.267857
2023-01-08,21,1,471.071429,0.0,8.0,0.0,0.0,479.071429
2023-01-08,22,1,204.464286,0.0,2.0,0.0,0.0,206.464286
2023-01-08,23,1,145.946429,0.0,0.0,0.0,0.0,145.946429
2023-01-08,24,1,367.982143,0.0,7.0,0.0,0.0,374.982143
2023-01-08,25,1,127.142857,0.0,3.0,0.0,0.0,130.142857
2023-01-08,26,1,165.767857,0.0,0.0,0.0,0.0,165.767857
2023-01-08,27,1,448.178571,0.0,8.0,0.0,0.0,456.178571
2023-01-08,28,1,77.589286,0.0,2.0,0.0,0.0,79.589286
2023-01-08,29,1,183.642857,0.0,2.0,0.0,0.0,185.642857
2023-01-08,30,1,300.767857,0.0,4.0,0.0,0.0,304.767857
2023-01-08,31,1,83.678571,0.0,1.0,0.0,0.0,84.678571
2023-01-08,32,1,162.160714,0.0,3.0,0.0,0.0,165.160714
2023-01-08,33,1,223.25,0.0,1.0,0.0,0.0,224.25
2023-01-08,34,1,113.482143,0.0,1.0,0.0,0.0,114.482143
2023-01-08,35,1,85.589286,0.0,1.0,0.0,0.0,86.589286
2023-01-08,36,1,737.678571,0.0,15.0,0.0,0.0,752.678571
2023-01-08,37,1,140.464286,0.0,1.0,0.0,0.0,141.464286
2023-01-08,38,1,210.392857,0.0,1.0,0.0,0.0,211.392857
2023-01-08,39,1,315.571429,0.0,3.0,0.0,0.0,318.571429
2023-01-08,40,1,112.928571,0.0,2.0,0.0,0.0,114.928571
2023-01-08,41,1,487.642857,0.0,4.0,0.0,0.0,491.642857
2023-01-08,42,1,466.107143,0.0,1.0,0.0,0.0,467.107143
2023-01-08,43,1,179.25,0.0,3.0,0.0,0.0,182.25
2023-01-08,44,1,79.0,0.0,0.0,0.0,0.0,79.0
2023-01-08,45,1,428.428571,0.0,7.0,0.0,0.0,435.428571
2023-01-08,46,1,124.178571,0.0,1.0,0.0,0.0,125.178571
2023-01-08,47,1,154.535714,0.0,1.0,0.0,0.0,155.535714
2023-01-08,48,1,126.214286,0.0,0.0,0.0,0.0,126.214286
2023-01-08,49,1,341.428571,0.0,3.0,0.0,0.0,344.428571
2023-01-08,50,1,103.678571,0.0,0.0,0.0,0.0,103.678571
2023-01-08,51,1,292.964286,0.0,1.0,0.0,0.0,293.964286
2023-01-08,52,1,149.5,0.0,3.0,0.0,0.0,152.5
2023-01-08,53,1,364.285714,0.0,1.0,0.0,0.0,365.285714
2023-01-08,54,1,229.25,0.0,0.0,0.0,0.0,229.25
2023-01-08,55,1,106.714286,0.0,1.0,0.0,0.0,107.714286
2023-01-08,56,1,59.107143,0.0,1.0,0.0,0.0,60.107143
2023-01-08,57,1,242.75,0.0,4.0,0.0,0.0,246.75
2023-01-08,58,1,47.428571,0.0,1.0,0.0,0.0,48.428571
2023-01-08,59,1,231.25,0.0,1.0,0.0,0.0,232.25
2023-01-08,60,1,34.178571,0.0,1.0,0.0,0.0,35.178571
2023-01-08,61,1,248.392857,0.0,2.0,0.0,0.0,250.392857
2023-01-08,62,1,74.75,0.0,0.0,0.0,0.0,74.75
2023-01-08,63,1,44.607143,0.0,0.0,0.0,0.0,44.607143
2023-01-08,64,1,91.428571,0.0,0.0,0.0,0.0,91.428571
2023-01-08,65,1,190.892857,0.0,1.0,0.0,0.0,191.892857
2023-01-08,66,1,74.75,0.0,0.0,0.0,0.0,74.75
2023-01-08,67,1,78.964286,0.0,1.0,0.0,0.0,79.964286
2023-01-08,68,1,188.5,0.0,0.0,0.0,0.0,188.5
2023-01-08,69,1,85.0,0.0,2.0,0.0,0.0,87.0
2023-01-08,70,1,38.571429,0.0,0.0,0.0,0.0,38.571429
2023-01-08,71,1,85.214286,0.0,0.0,0.0,0.0,85.214286
2023-01-08,72,1,118.142857,0.0,0.0,0.0,0.0,118.142857
2023-01-08,73,1,68.321429,0.0,0.0,0.0,0.0,68.321429
2023-01-08,74,1,111.107143,0.0,0.0,0.0,0.0,111.107143
2023-01-08,75,1,43.214286,0.0,3.0,0.0,0.0,46.214286
2023-01-08,76,1,129.857143,0.0,0.0,0.0,0.0,129.857143
2023-01-08,77,1,142.0,0.0,2.0,0.0,0.0,144.0
2023-01-08,78,1,63.892857,0.0,0.0,0.0,0.0,63.892857
2023-01-08,79,1,126.785714,0.0,0.0,0.0,0.0,126.785714
2023-01-08,80,1,23.714286,0.0,1.0,0.0,0.0,24.714286
2023-01-08,81,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-08,82,1,59.678571,0.0,1.0,0.0,0.0,60.678571
2023-01-08,83,1,124.571429,0.0,0.0,0.0,0.0,124.571429
2023-01-08,84,1,34.964286,0.0,0.0,0.0,0.0,34.964286
2023-01-08,85,1,24.107143,0.0,0.0,0.0,0.0,24.107143
2023-01-09,1,1,1183.160714,0.0,15.0,0.0,0.0,1198.160714
2023-01-09,2,1,794.5,0.0,22.0,0.0,0.0,816.5
2023-01-09,3,1,863.285714,0.0,24.0,0.0,0.0,887.285714
2023-01-09,4,1,939.571429,0.0,22.0,0.0,0.0,961.571429
2023-01-09,5,1,360.803571,0.0,10.0,0.0,0.0,370.803571
2023-01-09,6,1,755.982143,0.0,10.0,0.0,0.0,765.982143
2023-01-09,7,1,442.392857,0.0,14.0,0.0,0.0,456.392857
2023-01-09,8,1,401.339286,0.0,14.0,0.0,0.0,415.339286
2023-01-09,9,1,380.803571,0.0,9.0,0.0,0.0,389.803571
2023-01-09,10,1,384.892857,0.0,11.0,0.0,0.0,395.892857
2023-01-09,11,1,428.482143,0.0,4.0,0.0,0.0,432.482143
2023-01-09,12,1,391.285714,0.0,8.0,0.0,0.0,399.285714
2023-01-09,13,1,333.107143,0.0,4.0,0.0,0.0,337.107143
2023-01-09,14,1,253.464286,0.0,8.0,0.0,0.0,261.464286
2023-01-09,15,1,544.267857,0.0,17.0,0.0,0.0,561.267857
2023-01-09,16,1,172.571429,0.0,2.0,0.0,0.0,174.571429
2023-01-09,17,1,294.267857,0.0,4.0,0.0,0.0,298.267857
2023-01-09,18,1,329.982143,0.0,6.0,0.0,0.0,335.982143
2023-01-09,19,1,265.625,0.0,7.0,0.0,0.0,272.625
2023-01-09,20,1,152.267857,0.0,0.0,0.0,0.0,152.267857
2023-01-09,21,1,460.071429,0.0,11.0,0.0,0.0,471.071429
2023-01-09,22,1,198.464286,0.0,6.0,0.0,0.0,204.464286
2023-01-09,23,1,143.946429,0.0,2.0,0.0,0.0,145.946429
2023-01-09,24,1,363.982143,0.0,4.0,0.0,0.0,367.982143
2023-01-09,25,1,126.142857,0.0,1.0,0.0,0.0,127.142857
2023-01-09,26,1,161.767857,0.0,4.0,0.0,0.0,165.767857
2023-01-09,27,1,434.178571,0.0,14.0,0.0,0.0,448.178571
2023-01-09,28,1,77.589286,0.0,0.0,0.0,0.0,77.589286
2023-01-09,29,1,179.642857,0.0,4.0,0.0,0.0,183.642857
2023-01-09,30,1,290.767857,0.0,10.0,0.0,0.0,300.767857
2023-01-09,31,1,82.678571,0.0,1.0,0.0,0.0,83.678571
2023-01-09,32,1,162.160714,0.0,0.0,0.0,0.0,162.160714
2023-01-09,33,1,220.25,0.0,3.0,0.0,0.0,223.25
2023-01-09,34,1,113.482143,0.0,0.0,0.0,0.0,113.482143
2023-01-09,35,1,85.589286,0.0,0.0,0.0,0.0,85.589286
2023-01-09,36,1,737.678571,0.0,0.0,0.0,0.0,737.678571
2023-01-09,37,1,140.464286,0.0,0.0,0.0,0.0,140.464286
2023-01-09,38,1,208.392857,0.0,2.0,0.0,0.0,210.392857
2023-01-09,39,1,313.571429,0.0,2.0,0.0,0.0,315.571429
2023-01-09,40,1,110.928571,0.0,2.0,0.0,0.0,112.928571
2023-01-09,41,1,487.642857,0.0,0.0,0.0,0.0,487.642857
2023-01-09,42,1,466.107143,0.0,0.0,0.0,0.0,466.107143
2023-01-09,43,1,179.25,0.0,0.0,0.0,0.0,179.25
2023-01-09,44,1,79.0,0.0,0.0,0.0,0.0,79.0
2023-01-09,45,1,428.428571,0.0,0.0,0.0,0.0,428.428571
2023-01-09,46,1,124.178571,0.0,0.0,0.0,0.0,124.178571
2023-01-09,47,1,154.535714,0.0,0.0,0.0,0.0,154.535714
2023-01-09,48,1,125.214286,0.0,1.0,0.0,0.0,126.214286
2023-01-09,49,1,340.428571,0.0,1.0,0.0,0.0,341.428571
2023-01-09,50,1,103.678571,0.0,0.0,0.0,0.0,103.678571
2023-01-09,51,1,292.964286,0.0,0.0,0.0,0.0,292.964286
2023-01-09,52,1,149.5,0.0,0.0,0.0,0.0,149.5
2023-01-09,53,1,363.285714,0.0,1.0,0.0,0.0,364.285714
2023-01-09,54,1,228.25,0.0,1.0,0.0,0.0,229.25
2023-01-09,55,1,104.714286,0.0,2.0,0.0,0.0,106.714286
2023-01-09,56,1,58.107143,0.0,1.0,0.0,0.0,59.107143
2023-01-09,57,1,241.75,0.0,1.0,0.0,0.0,242.75
2023-01-09,58,1,47.428571,0.0,0.0,0.0,0.0,47.428571
2023-01-09,59,1,229.25,0.0,2.0,0.0,0.0,231.25
2023-01-09,60,1,34.178571,0.0,0.0,0.0,0.0,34.178571
2023-01-09,61,1,247.392857,0.0,1.0,0.0,0.0,248.392857
2023-01-09,62,1,74.75,0.0,0.0,0.0,0.0,74.75
2023-01-09,63,1,44.607143,0.0,0.0,0.0,0.0,44.607143
2023-01-09,64,1,90.428571,0.0,1.0,0.0,0.0,91.428571
2023-01-09,65,1,190.892857,0.0,0.0,0.0,0.0,190.892857
2023-01-09,66,1,74.75,0.0,0.0,0.0,0.0,74.75
2023-01-09,67,1,78.964286,0.0,0.0,0.0,0.0,78.964286
2023-01-09,68,1,187.5,0.0,1.0,0.0,0.0,188.5
2023-01-09,69,1,85.0,0.0,0.0,0.0,0.0,85.0
2023-01-09,70,1,38.571429,0.0,0.0,0.0,0.0,38.571429
2023-01-09,71,1,85.214286,0.0,0.0,0.0,0.0,85.214286
2023-01-09,72,1,118.142857,0.0,0.0,0.0,0.0,118.142857
2023-01-09,73,1,66.321429,0.0,2.0,0.0,0.0,68.321429
2023-01-09,74,1,111.107143,0.0,0.0,0.0,0.0,111.107143
2023-01-09,75,1,43.214286,0.0,0.0,0.0,0.0,43.214286
2023-01-09,76,1,129.857143,0.0,0.0,0.0,0.0,129.857143
2023-01-09,77,1,142.0,0.0,0.0,0.0,0.0,142.0
2023-01-09,78,1,63.892857,0.0,0.0,0.0,0.0,63.892857
