order_id,line_number,order_date,customer_key,product_key,quantity,gross_merchandise_value,promotional_discount,net_merchandise_value,shipping_revenue_allocated,is_promoted,is_first_order,return_rate,fiscal_year
237,1,2023-01-02,26043,2,1,5746,0,5746,5.728833,False,False,0.084805,2023
238,1,2023-01-02,153,11,2,10228,0,10228,5.728833,False,True,0.062191,2023
239,1,2023-01-02,154,38,1,4577,0,4577,5.728833,False,True,0.084805,2023
240,1,2023-01-02,155,15,1,2667,0,2667,0.0,False,True,0.039576,2023
241,1,2023-01-02,15484,8,1,5223,0,5223,0.0,False,False,0.084805,2023
242,1,2023-01-02,47979,6,2,8644,0,8644,0.0,False,False,0.084805,2023
242,2,2023-01-02,47979,65,1,5595,0,5595,0.0,False,False,0.084805,2023
243,1,2023-01-02,156,22,1,5736,0,5736,0.0,False,True,0.062191,2023
243,2,2023-01-02,156,12,2,9660,0,9660,0.0,False,True,0.084805,2023
244,1,2023-01-02,20283,45,2,4917,0,4917,0.0,False,False,0.039576,2023
244,2,2023-01-02,20283,1,1,5753,0,5753,0.0,False,False,0.062191,2023
245,1,2023-01-02,31350,15,2,5334,0,5334,4.322629,False,False,0.039576,2023
245,2,2023-01-02,31350,61,1,1735,0,1735,1.406205,False,False,0.039576,2023
246,1,2023-01-02,157,55,2,11336,0,11336,0.0,False,True,0.084805,2023
246,2,2023-01-02,157,2,1,5746,0,5746,0.0,False,True,0.084805,2023
247,1,2023-01-02,158,27,2,3372,0,3372,5.728833,False,True,0.039576,2023
248,1,2023-01-02,159,4,1,4467,0,4467,5.728833,False,True,0.084805,2023
249,1,2023-01-02,160,2,1,5746,0,5746,4.429334,False,True,0.084805,2023
249,2,2023-01-02,160,27,1,1686,0,1686,1.2995,False,True,0.039576,2023
250,1,2023-01-02,11112,21,1,1805,0,1805,2.357604,False,False,0.039576,2023
250,2,2023-01-02,11112,18,1,2582,0,2582,3.371229,False,False,0.039576,2023
251,1,2023-01-02,161,1,1,5753,0,5753,0.0,False,True,0.062191,2023
251,2,2023-01-02,161,10,1,4266,0,4266,0.0,False,True,0.084805,2023
252,1,2023-01-02,162,5,1,6632,0,6632,3.528567,False,True,0.062191,2023
252,2,2023-01-02,162,29,1,4135,0,4135,2.200266,False,True,0.084805,2023
253,1,2023-01-02,2903,14,1,5478,0,5478,0.0,False,False,0.084805,2023
254,1,2023-01-02,12691,4,1,4467,0,4467,5.728833,False,False,0.084805,2023
255,1,2023-01-02,163,9,2,11951,0,11951,0.0,False,True,0.062191,2023
256,1,2023-01-02,164,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
257,1,2023-01-02,48594,3,1,5360,0,5360,0.0,False,False,0.062191,2023
257,2,2023-01-02,48594,17,2,10941,0,10941,0.0,False,False,0.084805,2023
258,1,2023-01-02,4910,1,1,5753,0,5753,5.728833,False,False,0.062191,2023
259,1,2023-01-02,165,39,1,2629,0,2629,1.287854,False,True,0.039576,2023
259,2,2023-01-02,165,26,1,3901,0,3901,1.911223,False,True,0.084805,2023
259,3,2023-01-02,165,18,2,5163,0,5163,2.529756,False,True,0.039576,2023
260,1,2023-01-02,166,2,1,5746,0,5746,5.728833,False,True,0.084805,2023
261,1,2023-01-02,167,26,1,3901,0,3901,3.916272,False,True,0.084805,2023
261,2,2023-01-02,167,21,1,1805,0,1805,1.812561,False,True,0.039576,2023
262,1,2023-01-02,19953,2,1,5746,0,5746,0.0,False,False,0.084805,2023
262,2,2023-01-02,19953,5,1,6632,0,6632,0.0,False,False,0.062191,2023
263,1,2023-01-02,168,18,1,2582,0,2582,0.0,False,True,0.039576,2023
264,1,2023-01-02,169,10,1,4266,0,4266,0.0,False,True,0.084805,2023
265,1,2023-01-02,170,49,1,1686,0,1686,0.0,False,True,0.039576,2023
265,2,2023-01-02,170,23,1,4050,0,4050,0.0,False,True,0.084805,2023
266,1,2023-01-02,171,61,2,3470,0,3470,5.728833,False,True,0.039576,2023
267,1,2023-01-02,172,4,1,4467,0,4467,5.728833,False,True,0.084805,2023
268,1,2023-01-02,29543,27,2,3372,0,3372,0.0,False,False,0.039576,2023
269,1,2023-01-02,173,14,1,5478,0,5478,0.0,False,True,0.084805,2023
270,1,2023-01-02,174,3,1,5360,0,5360,5.728833,False,True,0.062191,2023
271,1,2023-01-02,175,2,1,5746,0,5746,0.0,False,True,0.084805,2023
272,1,2023-01-02,38093,30,1,1747,0,1747,0.0,False,False,0.039576,2023
273,1,2023-01-02,202,10,1,4266,0,4266,5.728833,False,False,0.084805,2023
274,1,2023-01-02,176,10,1,4266,0,4266,0.0,False,True,0.084805,2023
274,2,2023-01-02,176,45,1,2458,0,2458,0.0,False,True,0.039576,2023
275,1,2023-01-02,177,73,1,5263,0,5263,0.0,False,True,0.10742,2023
276,1,2023-01-02,178,24,1,1773,0,1773,1.666802,False,True,0.039576,2023
276,2,2023-01-02,178,6,1,4322,0,4322,4.062032,False,True,0.084805,2023
277,1,2023-01-02,179,42,1,8149,0,8149,0.0,False,True,0.10742,2023
278,1,2023-01-02,35886,19,1,5017,0,5017,0.0,False,False,0.062191,2023
279,1,2023-01-02,180,27,1,1686,0,1686,5.728833,False,True,0.039576,2023
280,1,2023-01-02,181,21,1,1805,0,1805,5.728833,False,True,0.039576,2023
281,1,2023-01-02,182,36,1,1844,0,1844,2.894446,False,True,0.039576,2023
281,2,2023-01-02,182,21,1,1805,0,1805,2.834387,False,True,0.039576,2023
282,1,2023-01-02,183,5,1,6632,0,6632,5.728833,False,True,0.062191,2023
283,1,2023-01-02,184,7,1,5688,0,5688,5.728833,False,True,0.062191,2023
284,1,2023-01-02,185,7,1,5688,0,5688,0.0,False,True,0.062191,2023
285,1,2023-01-02,186,27,1,1686,0,1686,0.0,False,True,0.039576,2023
285,2,2023-01-02,186,13,1,4984,0,4984,0.0,False,True,0.062191,2023
286,1,2023-01-02,19006,44,2,12943,0,12943,0.0,False,False,0.062191,2023
287,1,2023-01-02,187,15,1,2667,0,2667,3.510068,False,True,0.039576,2023
287,2,2023-01-02,187,27,1,1686,0,1686,2.218766,False,True,0.039576,2023
288,1,2023-01-02,46378,13,1,4984,0,4984,5.728833,False,False,0.062191,2023
289,1,2023-01-02,20654,27,2,3372,0,3372,5.728833,False,False,0.039576,2023
290,1,2023-01-02,188,20,1,3992,0,3992,5.728833,False,True,0.084805,2023
291,1,2023-01-02,36746,47,1,4744,0,4744,5.728833,False,False,0.084805,2023
292,1,2023-01-02,189,1,2,11507,0,11507,4.996786,False,True,0.062191,2023
292,2,2023-01-02,189,27,1,1686,0,1686,0.732047,False,True,0.039576,2023
293,1,2023-01-02,28930,20,1,3992,0,3992,0.0,False,False,0.084805,2023
293,2,2023-01-02,28930,10,1,4266,0,4266,0.0,False,False,0.084805,2023
294,1,2023-01-02,190,5,1,6632,0,6632,0.0,False,True,0.062191,2023
295,1,2023-01-02,191,2,1,5746,0,5746,5.728833,False,True,0.084805,2023
296,1,2023-01-02,192,24,1,1773,0,1773,0.0,False,True,0.039576,2023
296,2,2023-01-02,192,8,1,5223,0,5223,0.0,False,True,0.084805,2023
297,1,2023-01-02,193,36,1,1844,0,1844,5.728833,False,True,0.039576,2023
298,1,2023-01-02,35216,16,2,13131,0,13131,0.0,False,False,0.062191,2023
298,2,2023-01-02,35216,13,2,9969,0,9969,0.0,False,False,0.062191,2023
299,1,2023-01-02,194,30,1,1747,0,1747,0.0,False,True,0.039576,2023
300,1,2023-01-02,41454,5,1,6632,0,6632,5.728833,False,False,0.062191,2023
301,1,2023-01-02,195,1,1,5753,0,5753,0.0,False,True,0.062191,2023
302,1,2023-01-02,196,11,2,10228,0,10228,0.0,False,True,0.062191,2023
303,1,2023-01-02,197,3,1,5360,0,5360,0.0,False,True,0.062191,2023
304,1,2023-01-02,198,24,1,1773,0,1773,5.728833,False,True,0.039576,2023
305,1,2023-01-02,5226,4,1,4467,0,4467,0.0,False,False,0.084805,2023
306,1,2023-01-02,34396,2,2,11492,0,11492,0.0,False,False,0.084805,2023
307,1,2023-01-02,47961,15,2,5334,0,5334,5.728833,False,False,0.039576,2023
308,1,2023-01-02,12559,2,2,11492,0,11492,0.0,False,False,0.084805,2023
309,1,2023-01-02,10118,5,1,6632,0,6632,5.728833,False,False,0.062191,2023
310,1,2023-01-02,17819,30,1,1747,0,1747,0.0,False,False,0.039576,2023
310,2,2023-01-02,17819,1,1,5753,0,5753,0.0,False,False,0.062191,2023
311,1,2023-01-02,33985,12,2,9660,0,9660,0.0,False,False,0.084805,2023
311,2,2023-01-02,33985,2,1,5746,0,5746,0.0,False,False,0.084805,2023
312,1,2023-01-02,199,12,1,4830,0,4830,0.0,False,True,0.084805,2023
312,2,2023-01-02,199,22,1,5736,0,5736,0.0,False,True,0.062191,2023
312,3,2023-01-02,199,42,1,8149,0,8149,0.0,False,True,0.10742,2023
313,1,2023-01-02,200,9,2,11951,0,11951,0.0,False,True,0.062191,2023
313,2,2023-01-02,200,4,1,4467,0,4467,0.0,False,True,0.084805,2023
313,3,2023-01-02,200,6,1,4322,0,4322,0.0,False,True,0.084805,2023
314,1,2023-01-02,201,24,1,1773,0,1773,1.452167,False,True,0.039576,2023
314,2,2023-01-02,201,8,1,5223,0,5223,4.276666,False,True,0.084805,2023
315,1,2023-01-02,202,45,2,4917,0,4917,5.728833,False,True,0.039576,2023
316,1,2023-01-02,27801,2,1,5746,0,5746,0.0,False,False,0.084805,2023
316,2,2023-01-02,27801,18,1,2582,0,2582,0.0,False,False,0.039576,2023
317,1,2023-01-02,203,25,2,11835,0,11835,5.728833,False,True,0.062191,2023
318,1,2023-01-02,204,2,1,5746,0,5746,0.0,False,True,0.084805,2023
318,2,2023-01-02,204,1,1,5753,0,5753,0.0,False,True,0.062191,2023
319,1,2023-01-02,205,19,1,5017,0,5017,5.728833,False,True,0.062191,2023
320,1,2023-01-02,48645,3,1,5360,0,5360,5.728833,False,False,0.062191,2023
321,1,2023-01-02,206,6,1,4322,0,4322,0.0,False,True,0.084805,2023
321,2,2023-01-02,206,17,1,5471,0,5471,0.0,False,True,0.084805,2023
321,3,2023-01-02,206,24,1,1773,0,1773,0.0,False,True,0.039576,2023
322,1,2023-01-02,207,5,1,6632,0,6632,5.728833,False,True,0.062191,2023
323,1,2023-01-02,208,64,2,11600,0,11600,0.0,False,True,0.10742,2023
323,2,2023-01-02,208,45,1,2458,0,2458,0.0,False,True,0.039576,2023
323,3,2023-01-02,208,5,2,13264,0,13264,0.0,False,True,0.062191,2023
324,1,2023-01-02,31697,6,1,4322,0,4322,0.0,False,False,0.084805,2023
324,2,2023-01-02,31697,6,2,8644,0,8644,0.0,False,False,0.084805,2023
324,3,2023-01-02,31697,1,2,11507,0,11507,0.0,False,False,0.062191,2023
325,1,2023-01-02,209,4,1,4467,0,4467,0.0,False,True,0.084805,2023
326,1,2023-01-02,48019,12,2,9660,0,9660,0.0,False,False,0.084805,2023
327,1,2023-01-02,48744,5,1,6632,0,6632,0.0,False,False,0.062191,2023
327,2,2023-01-02,48744,23,1,4050,0,4050,0.0,False,False,0.084805,2023
328,1,2023-01-02,210,9,1,5975,0,5975,5.728833,False,True,0.062191,2023
329,1,2023-01-02,211,47,1,4744,0,4744,0.0,False,True,0.084805,2023
330,1,2023-01-02,212,2,1,5746,0,5746,0.0,False,True,0.084805,2023
331,1,2023-01-02,213,3,1,5360,0,5360,0.0,False,True,0.062191,2023
332,1,2023-01-02,214,45,1,2458,0,2458,5.728833,False,True,0.039576,2023
333,1,2023-01-02,215,10,1,4266,0,4266,0.0,False,True,0.084805,2023
333,2,2023-01-02,215,18,1,2582,0,2582,0.0,False,True,0.039576,2023
334,1,2023-01-02,216,27,2,3372,0,3372,0.0,False,True,0.039576,2023
335,1,2023-01-02,217,1,1,5753,0,5753,0.0,False,True,0.062191,2023
335,2,2023-01-02,217,31,1,5363,0,5363,0.0,False,True,0.062191,2023
335,3,2023-01-02,217,33,2,4460,0,4460,0.0,False,True,0.039576,2023
336,1,2023-01-02,218,5,1,6632,0,6632,0.0,False,True,0.062191,2023
336,2,2023-01-02,218,24,1,1773,0,1773,0.0,False,True,0.039576,2023
337,1,2023-01-02,219,27,2,3372,0,3372,0.0,False,True,0.039576,2023
337,2,2023-01-02,219,23,1,4050,0,4050,0.0,False,True,0.084805,2023
337,3,2023-01-02,219,36,1,1844,0,1844,0.0,False,True,0.039576,2023
338,1,2023-01-02,220,2,1,5746,0,5746,0.0,False,True,0.084805,2023
339,1,2023-01-02,38629,1,1,5753,0,5753,0.0,False,False,0.062191,2023
340,1,2023-01-02,221,14,1,5478,0,5478,5.728833,False,True,0.084805,2023
341,1,2023-01-02,39792,11,1,5114,0,5114,0.0,False,False,0.062191,2023
341,2,2023-01-02,39792,69,1,5081,0,5081,0.0,False,False,0.062191,2023
342,1,2023-01-02,222,6,1,4322,0,4322,5.728833,False,True,0.084805,2023
343,1,2023-01-02,7117,2,1,5746,0,5746,5.728833,False,False,0.084805,2023
344,1,2023-01-02,25340,15,1,2667,0,2667,0.0,False,False,0.039576,2023
345,1,2023-01-02,223,22,1,5736,0,5736,0.0,False,True,0.062191,2023
346,1,2023-01-02,7568,34,1,6924,0,6924,0.0,False,False,0.062191,2023
346,2,2023-01-02,7568,5,1,6632,0,6632,0.0,False,False,0.062191,2023
347,1,2023-01-02,224,54,1,5571,0,5571,5.728833,False,True,0.10742,2023
348,1,2023-01-02,225,3,2,10719,0,10719,0.0,False,True,0.062191,2023
348,2,2023-01-02,225,10,1,4266,0,4266,0.0,False,True,0.084805,2023
349,1,2023-01-02,226,53,1,2105,0,2105,0.0,False,True,0.039576,2023
350,1,2023-01-02,16118,6,1,4322,0,4322,0.0,False,False,0.084805,2023
351,1,2023-01-02,45161,1,1,5753,0,5753,5.728833,False,False,0.062191,2023
352,1,2023-01-02,22209,15,1,2667,0,2667,5.728833,False,False,0.039576,2023
353,1,2023-01-02,844,42,1,8149,0,8149,0.0,False,False,0.10742,2023
353,2,2023-01-02,844,2,1,5746,0,5746,0.0,False,False,0.084805,2023
353,3,2023-01-02,844,27,1,1686,0,1686,0.0,False,False,0.039576,2023
354,1,2023-01-02,227,1,1,5753,0,5753,0.0,False,True,0.062191,2023
354,2,2023-01-02,227,18,1,2582,0,2582,0.0,False,True,0.039576,2023
354,3,2023-01-02,227,35,1,5044,0,5044,0.0,False,True,0.084805,2023
355,1,2023-01-02,228,35,2,10087,0,10087,0.0,False,True,0.084805,2023
355,2,2023-01-02,228,13,1,4984,0,4984,0.0,False,True,0.062191,2023
356,1,2023-01-02,18772,5,1,6632,0,6632,5.728833,False,False,0.062191,2023
357,1,2023-01-02,229,18,1,2582,0,2582,5.728833,False,True,0.039576,2023
358,1,2023-01-02,230,11,1,5114,0,5114,5.728833,False,True,0.062191,2023
359,1,2023-01-02,231,49,1,1686,0,1686,2.812935,False,True,0.039576,2023
359,2,2023-01-02,231,30,1,1747,0,1747,2.915898,False,True,0.039576,2023
360,1,2023-01-02,8653,9,2,11951,0,11951,0.0,False,False,0.062191,2023
360,2,2023-01-02,8653,16,1,6565,0,6565,0.0,False,False,0.062191,2023
361,1,2023-01-03,232,7,1,5688,0,5688,5.728833,False,True,0.062191,2023
362,1,2023-01-03,233,10,2,8533,0,8533,0.0,False,True,0.084805,2023
363,1,2023-01-03,234,1,1,5753,0,5753,0.0,False,True,0.062191,2023
363,2,2023-01-03,234,24,1,1773,0,1773,0.0,False,True,0.039576,2023
364,1,2023-01-03,12037,5,2,13264,0,13264,0.0,False,False,0.062191,2023
365,1,2023-01-03,37115,15,2,5334,0,5334,5.728833,False,False,0.039576,2023
366,1,2023-01-03,235,36,2,3687,0,3687,0.0,False,True,0.039576,2023
366,2,2023-01-03,235,4,1,4467,0,4467,0.0,False,True,0.084805,2023
367,1,2023-01-03,236,39,1,2629,0,2629,2.166622,False,True,0.039576,2023
367,2,2023-01-03,236,6,1,4322,0,4322,3.562211,False,True,0.084805,2023
368,1,2023-01-03,237,2,1,5746,0,5746,0.0,False,True,0.084805,2023
368,2,2023-01-03,237,1,2,11507,0,11507,0.0,False,True,0.062191,2023
369,1,2023-01-03,14919,49,2,3372,0,3372,0.0,False,False,0.039576,2023
369,2,2023-01-03,14919,59,1,3991,0,3991,0.0,False,False,0.084805,2023
369,3,2023-01-03,14919,66,1,6780,0,6780,0.0,False,False,0.062191,2023
370,1,2023-01-03,238,18,1,2582,0,2582,5.728833,False,True,0.039576,2023
371,1,2023-01-03,45052,24,1,1773,0,1773,5.728833,False,False,0.039576,2023
372,1,2023-01-03,239,4,1,4467,0,4467,0.0,False,True,0.084805,2023
373,1,2023-01-03,240,21,1,1805,0,1805,5.728833,False,True,0.039576,2023
374,1,2023-01-03,241,35,1,5044,0,5044,3.747398,False,True,0.084805,2023
374,2,2023-01-03,241,15,1,2667,0,2667,1.981435,False,True,0.039576,2023
375,1,2023-01-03,242,4,1,4467,0,4467,0.0,False,True,0.084805,2023
375,2,2023-01-03,242,49,2,3372,0,3372,0.0,False,True,0.039576,2023
376,1,2023-01-03,9823,24,1,1773,0,1773,5.728833,False,False,0.039576,2023
377,1,2023-01-03,243,15,1,2667,0,2667,5.728833,False,True,0.039576,2023
378,1,2023-01-03,244,52,1,6957,0,6957,5.728833,False,True,0.062191,2023
379,1,2023-01-03,245,2,1,5746,0,5746,0.0,False,True,0.084805,2023
380,1,2023-01-03,43579,11,1,5114,0,5114,0.0,False,False,0.062191,2023
380,2,2023-01-03,43579,7,1,5688,0,5688,0.0,False,False,0.062191,2023
380,3,2023-01-03,43579,5,1,6632,0,6632,0.0,False,False,0.062191,2023
381,1,2023-01-03,246,8,1,5223,0,5223,1.555925,False,True,0.084805,2023
381,2,2023-01-03,246,29,2,8271,0,8271,2.464038,False,True,0.084805,2023
381,3,2023-01-03,246,22,1,5736,0,5736,1.70887,False,True,0.062191,2023
382,1,2023-01-03,34991,36,2,3687,0,3687,0.0,False,False,0.039576,2023
382,2,2023-01-03,34991,54,1,5571,0,5571,0.0,False,False,0.10742,2023
383,1,2023-01-03,247,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
384,1,2023-01-03,248,26,1,3901,0,3901,5.728833,False,True,0.084805,2023
385,1,2023-01-03,16958,3,1,5360,0,5360,5.728833,False,False,0.062191,2023
386,1,2023-01-03,249,21,1,1805,0,1805,5.728833,False,True,0.039576,2023
387,1,2023-01-03,46017,11,1,5114,0,5114,5.728833,False,False,0.062191,2023
388,1,2023-01-03,250,13,1,4984,0,4984,0.0,False,True,0.062191,2023
388,2,2023-01-03,250,9,1,5975,0,5975,0.0,False,True,0.062191,2023
389,1,2023-01-03,10540,2,1,5746,0,5746,0.0,False,False,0.084805,2023
390,1,2023-01-03,251,15,1,2667,0,2667,5.728833,False,True,0.039576,2023
391,1,2023-01-03,252,36,2,3687,0,3687,0.0,False,True,0.039576,2023
392,1,2023-01-03,253,1,2,11507,0,11507,0.0,False,True,0.062191,2023
392,2,2023-01-03,253,5,1,6632,0,6632,0.0,False,True,0.062191,2023
393,1,2023-01-03,254,3,1,5360,0,5360,0.0,False,True,0.062191,2023
394,1,2023-01-03,255,61,1,1735,0,1735,0.0,False,True,0.039576,2023
395,1,2023-01-03,256,57,1,1956,0,1956,5.728833,False,True,0.039576,2023
396,1,2023-01-03,257,12,1,4830,0,4830,5.728833,False,True,0.084805,2023
397,1,2023-01-03,258,61,1,1735,0,1735,0.0,False,True,0.039576,2023
397,2,2023-01-03,258,3,1,5360,0,5360,0.0,False,True,0.062191,2023
398,1,2023-01-03,259,3,1,5360,0,5360,0.0,False,True,0.062191,2023
399,1,2023-01-03,260,4,2,8935,0,8935,0.0,False,True,0.084805,2023
400,1,2023-01-03,6359,15,2,5334,0,5334,5.728833,False,False,0.039576,2023
401,1,2023-01-03,261,24,1,1773,0,1773,5.728833,False,True,0.039576,2023
402,1,2023-01-03,262,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
403,1,2023-01-03,263,24,1,1773,0,1773,5.728833,False,True,0.039576,2023
404,1,2023-01-03,264,30,1,1747,0,1747,5.728833,False,True,0.039576,2023
405,1,2023-01-03,7194,55,1,5668,0,5668,0.0,False,False,0.084805,2023
406,1,2023-01-03,265,2,1,5746,0,5746,0.0,False,True,0.084805,2023
407,1,2023-01-03,266,2,1,5746,0,5746,5.728833,False,True,0.084805,2023
408,1,2023-01-03,34158,5,1,6632,0,6632,0.0,False,False,0.062191,2023
408,2,2023-01-03,34158,14,1,5478,0,5478,0.0,False,False,0.084805,2023
409,1,2023-01-03,267,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
410,1,2023-01-03,268,66,1,6780,0,6780,5.728833,False,True,0.062191,2023
411,1,2023-01-03,269,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
412,1,2023-01-03,270,3,1,5360,0,5360,5.728833,False,True,0.062191,2023
413,1,2023-01-03,271,10,1,4266,0,4266,5.728833,False,True,0.084805,2023
414,1,2023-01-03,272,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
415,1,2023-01-03,273,2,2,11492,0,11492,0.0,False,True,0.084805,2023
415,2,2023-01-03,273,6,2,8644,0,8644,0.0,False,True,0.084805,2023
416,1,2023-01-03,12965,30,1,1747,0,1747,0.0,False,False,0.039576,2023
417,1,2023-01-03,1299,29,1,4135,0,4135,5.728833,False,False,0.084805,2023
418,1,2023-01-03,274,4,1,4467,0,4467,0.0,False,True,0.084805,2023
418,2,2023-01-03,274,24,1,1773,0,1773,0.0,False,True,0.039576,2023
418,3,2023-01-03,274,3,1,5360,0,5360,0.0,False,True,0.062191,2023
419,1,2023-01-03,275,4,1,4467,0,4467,0.0,False,True,0.084805,2023
420,1,2023-01-03,276,13,1,4984,0,4984,3.181022,False,True,0.062191,2023
420,2,2023-01-03,276,20,1,3992,0,3992,2.547811,False,True,0.084805,2023
421,1,2023-01-03,277,2,1,5746,0,5746,0.0,False,True,0.084805,2023
421,2,2023-01-03,277,3,1,5360,0,5360,0.0,False,True,0.062191,2023
422,1,2023-01-03,278,22,1,5736,0,5736,0.0,False,True,0.062191,2023
422,2,2023-01-03,278,7,1,5688,0,5688,0.0,False,True,0.062191,2023
423,1,2023-01-03,44661,23,2,8101,0,8101,0.0,False,False,0.084805,2023
424,1,2023-01-03,26313,2,1,5746,0,5746,0.0,False,False,0.084805,2023
425,1,2023-01-03,279,23,1,4050,0,4050,5.728833,False,True,0.084805,2023
426,1,2023-01-03,280,3,1,5360,0,5360,5.728833,False,True,0.062191,2023
427,1,2023-01-03,281,12,1,4830,0,4830,0.0,False,True,0.084805,2023
428,1,2023-01-03,14407,1,1,5753,0,5753,0.0,False,False,0.062191,2023
429,1,2023-01-03,282,2,1,5746,0,5746,0.0,False,True,0.084805,2023
430,1,2023-01-03,30152,6,1,4322,0,4322,5.728833,False,False,0.084805,2023
431,1,2023-01-03,283,19,1,5017,0,5017,0.0,False,True,0.062191,2023
431,2,2023-01-03,283,1,1,5753,0,5753,0.0,False,True,0.062191,2023
432,1,2023-01-03,284,7,2,11376,0,11376,5.728833,False,True,0.062191,2023
433,1,2023-01-03,24451,1,2,11507,0,11507,5.728833,False,False,0.062191,2023
434,1,2023-01-03,285,47,1,4744,0,4744,0.0,False,True,0.084805,2023
434,2,2023-01-03,285,18,2,5163,0,5163,0.0,False,True,0.039576,2023
435,1,2023-01-03,8250,6,2,8644,0,8644,0.0,False,False,0.084805,2023
435,2,2023-01-03,8250,1,1,5753,0,5753,0.0,False,False,0.062191,2023
436,1,2023-01-03,286,15,1,2667,0,2667,5.728833,False,True,0.039576,2023
437,1,2023-01-03,287,8,1,5223,0,5223,0.0,False,True,0.084805,2023
437,2,2023-01-03,287,19,1,5017,0,5017,0.0,False,True,0.062191,2023
438,1,2023-01-03,23329,12,2,9660,0,9660,0.0,False,False,0.084805,2023
439,1,2023-01-03,8892,1,1,5753,0,5753,0.0,False,False,0.062191,2023
440,1,2023-01-03,32747,2,1,5746,0,5746,0.0,False,False,0.084805,2023
440,2,2023-01-03,32747,19,1,5017,0,5017,0.0,False,False,0.062191,2023
441,1,2023-01-03,288,74,2,7760,0,7760,0.0,False,True,0.084805,2023
441,2,2023-01-03,288,36,2,3687,0,3687,0.0,False,True,0.039576,2023
442,1,2023-01-03,34830,51,1,4193,0,4193,5.728833,False,False,0.084805,2023
443,1,2023-01-03,289,2,2,11492,0,11492,0.0,False,True,0.084805,2023
444,1,2023-01-03,41730,1,1,5753,0,5753,0.0,False,False,0.062191,2023
444,2,2023-01-03,41730,1,2,11507,0,11507,0.0,False,False,0.062191,2023
445,1,2023-01-03,22882,13,2,9969,0,9969,5.728833,False,False,0.062191,2023
446,1,2023-01-03,28460,31,1,5363,0,5363,0.0,False,False,0.062191,2023
447,1,2023-01-03,290,4,1,4467,0,4467,0.0,False,True,0.084805,2023
448,1,2023-01-03,291,20,1,3992,0,3992,5.728833,False,True,0.084805,2023
449,1,2023-01-03,292,11,2,10228,0,10228,0.0,False,True,0.062191,2023
450,1,2023-01-03,293,47,1,4744,0,4744,5.728833,False,True,0.084805,2023
451,1,2023-01-03,294,6,1,4322,0,4322,0.0,False,True,0.084805,2023
452,1,2023-01-03,295,27,1,1686,0,1686,5.728833,False,True,0.039576,2023
453,1,2023-01-03,296,47,1,4744,0,4744,0.0,False,True,0.084805,2023
454,1,2023-01-03,3463,45,1,2458,0,2458,0.0,False,False,0.039576,2023
454,2,2023-01-03,3463,1,1,5753,0,5753,0.0,False,False,0.062191,2023
455,1,2023-01-03,297,30,1,1747,0,1747,5.728833,False,True,0.039576,2023
456,1,2023-01-03,298,48,1,6373,0,6373,0.0,False,True,0.062191,2023
456,2,2023-01-03,298,3,1,5360,0,5360,0.0,False,True,0.062191,2023
457,1,2023-01-03,38277,8,2,10445,0,10445,0.0,False,False,0.084805,2023
458,1,2023-01-03,783,80,1,6185,0,6185,0.0,False,False,0.062191,2023
458,2,2023-01-03,783,1,1,5753,0,5753,0.0,False,False,0.062191,2023
459,1,2023-01-03,299,2,1,5746,0,5746,5.728833,False,True,0.084805,2023
460,1,2023-01-03,28396,45,1,2458,0,2458,0.0,False,False,0.039576,2023
461,1,2023-01-03,300,26,1,3901,0,3901,0.0,False,True,0.084805,2023
462,1,2023-01-03,301,14,1,5478,0,5478,0.0,False,True,0.084805,2023
463,1,2023-01-03,302,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
464,1,2023-01-03,303,73,1,5263,0,5263,5.728833,False,True,0.10742,2023
465,1,2023-01-03,8628,4,1,4467,0,4467,0.0,False,False,0.084805,2023
465,2,2023-01-03,8628,55,1,5668,0,5668,0.0,False,False,0.084805,2023
466,1,2023-01-03,17378,3,1,5360,0,5360,5.728833,False,False,0.062191,2023
467,1,2023-01-03,304,5,1,6632,0,6632,0.0,False,True,0.062191,2023
467,2,2023-01-03,304,24,1,1773,0,1773,0.0,False,True,0.039576,2023
468,1,2023-01-03,305,20,1,3992,0,3992,0.0,False,True,0.084805,2023
468,2,2023-01-03,305,20,1,3992,0,3992,0.0,False,True,0.084805,2023
469,1,2023-01-03,306,20,2,7985,0,7985,0.0,False,True,0.084805,2023
469,2,2023-01-03,306,15,1,2667,0,2667,0.0,False,True,0.039576,2023
469,3,2023-01-03,306,36,1,1844,0,1844,0.0,False,True,0.039576,2023
470,1,2023-01-03,307,67,2,15071,0,15071,0.0,False,True,0.10742,2023
471,1,2023-01-03,308,4,1,4467,0,4467,5.728833,False,True,0.084805,2023
472,1,2023-01-03,309,3,1,5360,0,5360,0.0,False,True,0.062191,2023
472,2,2023-01-03,309,2,2,11492,0,11492,0.0,False,True,0.084805,2023
473,1,2023-01-03,23930,51,1,4193,0,4193,5.728833,False,False,0.084805,2023
474,1,2023-01-03,310,6,1,4322,0,4322,5.728833,False,True,0.084805,2023
