order_id,line_number,order_date,customer_key,product_key,quantity,gross_merchandise_value,promotional_discount,net_merchandise_value,shipping_revenue_allocated,is_promoted,is_first_order,return_rate,fiscal_year
11713,1,2023-03-05,26091,18,1,2582,0,2582,0.0,False,False,0.039576,2023
40013,1,2023-07-23,24487,57,1,1956,0,1956,5.728833,False,True,0.039576,2023
26094,1,2023-05-14,15993,40,1,6742,0,6742,5.728833,False,True,0.062191,2023
14531,1,2023-03-20,8969,5,1,6632,1076,5556,0.0,True,True,0.062191,2023
192784,1,2025-04-28,118211,18,2,5430,0,5430,5.78999,False,True,0.039576,2025
11940,2,2023-03-07,7369,18,1,2582,0,2582,0.0,False,True,0.039576,2023
9338,1,2023-02-21,49662,7,1,5688,0,5688,0.0,False,False,0.062191,2023
9128,1,2023-02-20,5661,4,1,4467,0,4467,0.0,False,True,0.084805,2023
253082,1,2025-12-28,115053,44,1,6805,0,6805,0.0,False,False,0.062191,2025
13803,2,2023-03-16,8521,80,1,6185,1205,4980,0.0,True,True,0.062191,2023
14970,2,2023-03-22,9229,7,1,5688,526,5162,0.0,True,True,0.062191,2023
122575,1,2024-07-05,25986,45,1,2521,0,2521,1.78353,False,False,0.039576,2024
13628,1,2023-03-15,8415,2,2,11492,2159,9333,0.0,True,True,0.084805,2023
80351,1,2023-12-14,49232,27,1,1686,477,1209,0.0,True,True,0.039576,2023
46225,1,2023-08-21,28366,52,1,6957,1207,5750,0.0,True,True,0.062191,2023
106296,2,2024-04-17,7397,21,1,1851,0,1851,1.775325,False,False,0.039576,2024
32550,2,2023-06-15,19932,41,1,2682,568,2113,0.0,True,True,0.039576,2023
52053,2,2023-09-16,31929,43,1,4834,0,4834,0.0,False,True,0.084805,2023
28786,2,2023-05-29,17642,36,2,3687,0,3687,0.0,False,True,0.039576,2023
10336,1,2023-02-27,6417,21,1,1805,0,1805,0.0,False,True,0.039576,2023
13332,3,2023-03-14,8232,2,1,5746,0,5746,0.0,False,True,0.084805,2023
251643,1,2025-12-24,72411,15,1,2804,0,2804,0.0,False,False,0.039576,2025
9822,2,2023-02-23,6108,30,1,1747,0,1747,0.0,False,True,0.039576,2023
13256,1,2023-03-13,8185,32,1,3866,0,3866,0.0,False,True,0.084805,2023
15997,2,2023-03-26,9865,1,1,5753,1078,4676,0.0,True,True,0.062191,2023
8733,2,2023-02-18,41688,11,1,5114,0,5114,0.0,False,False,0.062191,2023
16080,3,2023-03-27,9907,21,2,3611,424,3187,0.0,True,True,0.039576,2023
44382,1,2023-08-13,27215,44,1,6472,0,6472,0.0,False,True,0.062191,2023
26348,1,2023-05-15,16138,61,1,1735,0,1735,0.0,False,True,0.039576,2023
29489,1,2023-06-01,18065,60,2,13249,0,13249,0.0,False,True,0.062191,2023
37089,1,2023-07-06,27006,47,1,4744,0,4744,0.0,False,False,0.084805,2023
29220,1,2023-05-31,17891,38,1,4577,0,4577,0.0,False,True,0.084805,2023
13602,1,2023-03-15,12211,3,1,5360,909,4451,5.728833,True,False,0.062191,2023
7590,1,2023-02-13,4735,12,2,9660,0,9660,0.0,False,True,0.084805,2023
35051,1,2023-06-26,11833,44,1,6472,0,6472,5.728833,False,False,0.062191,2023
128871,1,2024-08-10,4099,61,2,3558,0,3558,0.0,False,False,0.039576,2024
10893,1,2023-03-01,6745,4,2,8935,0,8935,0.0,False,True,0.084805,2023
15004,1,2023-03-22,9248,1,1,5753,1171,4583,0.0,True,True,0.062191,2023
11132,2,2023-03-02,6882,2,1,5746,0,5746,0.0,False,True,0.084805,2023
40056,2,2023-07-23,39089,74,1,3880,0,3880,0.0,False,False,0.084805,2023
9225,1,2023-02-21,5720,15,1,2667,0,2667,0.0,False,True,0.039576,2023
11488,1,2023-03-04,31806,35,1,5044,0,5044,5.728833,False,False,0.084805,2023
8389,1,2023-02-16,5215,14,1,5478,0,5478,5.728833,False,True,0.084805,2023
13860,1,2023-03-16,27657,24,1,1773,234,1540,1.531288,True,False,0.039576,2023
11597,1,2023-03-05,7151,18,1,2582,0,2582,0.0,False,True,0.039576,2023
12668,1,2023-03-10,7826,1,1,5753,0,5753,0.0,False,True,0.062191,2023
11609,1,2023-03-05,7159,28,1,4820,0,4820,0.0,False,True,0.062191,2023
14432,2,2023-03-19,8908,34,1,6924,1329,5595,0.0,True,True,0.062191,2023
160453,2,2024-12-02,72565,44,1,6636,0,6636,0.0,False,False,0.062191,2024
37242,1,2023-07-07,22787,65,1,5595,0,5595,0.0,False,True,0.084805,2023
12421,1,2023-03-09,22396,30,1,1747,0,1747,0.0,False,False,0.039576,2023
15829,1,2023-03-26,3505,24,2,3547,735,2812,5.728833,True,False,0.039576,2023
6985,2,2023-02-09,4364,6,2,8644,0,8644,0.0,False,True,0.084805,2023
214416,1,2025-08-15,117672,41,1,2820,0,2820,0.0,False,False,0.039576,2025
13559,2,2023-03-15,46223,2,1,5746,816,4930,0.0,True,False,0.084805,2023
16153,1,2023-03-27,9958,1,1,5753,761,4992,0.0,True,True,0.062191,2023
37846,1,2023-07-10,23161,59,1,3991,0,3991,0.0,False,True,0.084805,2023
16035,1,2023-03-27,42276,6,1,4322,657,3665,4.07508,True,False,0.084805,2023
214748,1,2025-08-17,53842,49,2,3545,0,3545,0.0,False,False,0.039576,2025
31281,2,2023-06-09,19150,61,1,1735,0,1735,0.0,False,True,0.039576,2023
12125,1,2023-03-08,7489,20,1,3992,0,3992,0.0,False,True,0.084805,2023
12937,1,2023-03-12,7986,2,1,5746,0,5746,5.728833,False,True,0.084805,2023
12365,1,2023-03-09,7628,1,1,5753,0,5753,0.0,False,True,0.062191,2023
45981,1,2023-08-20,28203,79,2,12210,1477,10733,0.0,True,True,0.062191,2023
37760,1,2023-07-10,25890,52,1,6957,0,6957,5.728833,False,False,0.062191,2023
242479,1,2025-11-27,148450,39,1,2764,485,2279,1.970772,True,True,0.039576,2025
88278,2,2024-01-14,54086,1,1,5899,0,5899,2.489906,False,True,0.062191,2024
30946,1,2023-06-08,18947,55,1,5668,0,5668,4.415595,False,True,0.084805,2023
9241,1,2023-02-21,5730,5,1,6632,0,6632,5.728833,False,True,0.062191,2023
26367,1,2023-05-15,428,46,1,7654,0,7654,0.0,False,False,0.10742,2023
10811,1,2023-03-01,267,3,1,5360,0,5360,0.0,False,False,0.062191,2023
9415,1,2023-02-22,5846,3,1,5360,0,5360,0.0,False,True,0.062191,2023
123292,1,2024-07-09,75406,36,1,1890,0,1890,0.0,False,True,0.039576,2024
193754,1,2025-05-03,88723,18,1,2715,0,2715,0.0,False,False,0.039576,2025
30444,2,2023-06-05,18637,36,1,1844,0,1844,0.0,False,True,0.039576,2023
251077,1,2025-12-22,119889,49,1,1773,0,1773,1.450417,False,False,0.039576,2025
83864,1,2023-12-25,51350,15,1,2667,0,2667,0.0,False,True,0.039576,2023
209335,1,2025-07-21,72447,58,1,5985,0,5985,0.0,False,False,0.10742,2025
16581,2,2023-03-29,10224,24,1,1773,286,1488,0.0,True,True,0.039576,2023
193715,1,2025-05-02,118760,18,1,2715,0,2715,5.78999,False,True,0.039576,2025
245567,1,2025-12-05,150303,53,2,4428,0,4428,5.78999,False,True,0.039576,2025
9156,1,2023-02-20,5681,3,2,10719,0,10719,0.0,False,True,0.062191,2023
109899,1,2024-05-04,67281,49,1,1729,0,1729,0.0,False,True,0.039576,2024
17057,3,2023-03-31,43314,6,1,4322,762,3560,1.451829,True,False,0.084805,2023
81460,2,2023-12-18,49915,15,1,2667,535,2132,1.647025,True,True,0.039576,2023
14619,1,2023-03-20,5628,5,1,6632,823,5809,0.0,True,False,0.062191,2023
58210,1,2023-10-13,17956,59,1,3991,0,3991,0.0,False,False,0.084805,2023
13324,1,2023-03-13,3222,5,1,6632,0,6632,5.728833,False,False,0.062191,2023
7551,2,2023-02-12,4711,14,1,5478,0,5478,4.308758,False,True,0.084805,2023
8339,3,2023-02-16,21753,27,1,1686,0,1686,0.0,False,False,0.039576,2023
113361,1,2024-05-23,69325,20,1,4094,0,4094,5.757974,False,True,0.084805,2024
21721,2,2023-04-22,16167,57,1,1956,0,1956,0.0,False,False,0.039576,2023
12214,2,2023-03-08,7545,14,1,5478,0,5478,0.0,False,True,0.084805,2023
118406,1,2024-06-15,72427,37,2,14000,2263,11737,0.0,True,True,0.062191,2024
130891,1,2024-08-19,80165,36,1,1890,0,1890,0.0,False,True,0.039576,2024
9845,1,2023-02-24,26515,21,1,1805,0,1805,0.0,False,False,0.039576,2023
13660,2,2023-03-15,8434,3,1,5360,600,4760,0.0,True,True,0.062191,2023
223547,1,2025-09-25,136913,27,1,1773,0,1773,1.478341,False,True,0.039576,2025
10581,2,2023-02-28,51985,17,1,5471,0,5471,3.892095,False,False,0.084805,2023
114043,2,2024-05-26,69758,21,1,1851,0,1851,2.369596,False,True,0.039576,2024
33921,1,2023-06-21,38840,61,1,1735,411,1324,0.0,True,False,0.039576,2023
240561,2,2025-11-22,152857,60,1,6966,1151,5815,0.0,True,False,0.062191,2025
132509,1,2024-08-27,17220,36,2,3781,562,3219,0.0,True,False,0.039576,2024
9736,2,2023-02-23,967,27,2,3372,0,3372,0.0,False,False,0.039576,2023
251662,1,2025-12-24,153976,15,1,2804,0,2804,5.78999,False,True,0.039576,2025
25313,1,2023-05-09,30120,39,2,5257,0,5257,5.728833,False,False,0.039576,2023
9259,1,2023-02-21,3777,13,1,4984,0,4984,5.728833,False,False,0.062191,2023
16862,3,2023-03-30,10386,13,1,4984,440,4544,0.0,True,True,0.062191,2023
6974,1,2023-02-09,4357,3,2,10719,0,10719,0.0,False,True,0.062191,2023
20218,3,2023-04-15,12430,55,1,5668,0,5668,0.0,False,True,0.084805,2023
230762,1,2025-10-28,141307,27,1,1773,0,1773,5.78999,False,True,0.039576,2025
40963,2,2023-07-28,34703,77,1,5047,0,5047,0.0,False,False,0.062191,2023
132398,1,2024-08-26,81090,49,2,3457,484,2973,5.757974,True,True,0.039576,2024
119486,1,2024-06-20,73097,37,1,7000,1189,5811,0.0,True,True,0.062191,2024
114502,1,2024-05-29,70034,21,1,1851,0,1851,5.757974,False,True,0.039576,2024
250711,1,2025-12-21,153400,39,1,2764,416,2348,0.0,True,True,0.039576,2025
12599,2,2023-03-10,7782,8,1,5223,0,5223,3.291843,False,True,0.084805,2023
88568,1,2024-01-16,54253,30,2,3584,0,3584,0.0,False,True,0.039576,2024
28123,1,2023-05-25,17251,38,1,4577,0,4577,0.0,False,True,0.084805,2023
210173,1,2025-07-26,128804,53,1,2214,0,2214,0.0,False,True,0.039576,2025
230939,1,2025-10-29,141420,27,1,1773,0,1773,0.0,False,True,0.039576,2025
17006,2,2023-03-31,35703,60,1,6625,853,5772,0.0,True,False,0.062191,2023
213398,1,2025-08-10,130738,49,2,3545,0,3545,0.0,False,True,0.039576,2025
193526,1,2025-05-01,78887,84,1,7500,0,7500,0.0,False,False,0.062191,2025
244558,1,2025-12-02,149716,39,1,2764,0,2764,1.643481,False,True,0.039576,2025
14855,1,2023-03-21,9160,33,2,4460,861,3599,0.0,True,True,0.039576,2023
8342,1,2023-02-16,43329,3,1,5360,0,5360,0.0,False,False,0.062191,2023
10817,2,2023-03-01,16220,2,2,11492,0,11492,0.0,False,False,0.084805,2023
107348,2,2024-04-22,65741,21,1,1851,0,1851,0.0,False,True,0.039576,2024
126433,1,2024-07-29,77345,27,1,1729,0,1729,5.757974,False,True,0.039576,2024
51550,1,2023-09-14,31606,43,1,4834,0,4834,0.0,False,True,0.084805,2023
14809,2,2023-03-21,9133,3,2,10719,1603,9116,0.0,True,True,0.062191,2023
34552,2,2023-06-24,21163,53,1,2105,345,1760,3.188299,True,True,0.039576,2023
28435,1,2023-05-27,17440,79,2,12210,0,12210,0.0,False,True,0.062191,2023
8387,3,2023-02-16,38961,15,1,2667,0,2667,0.0,False,False,0.039576,2023
24680,1,2023-05-06,15133,57,1,1956,0,1956,2.423972,False,True,0.039576,2023
6741,1,2023-02-08,4202,26,2,7802,0,7802,0.0,False,True,0.084805,2023
15159,1,2023-03-23,18371,7,2,11376,1059,10316,0.0,True,False,0.062191,2023
16930,2,2023-03-31,10431,1,1,5753,843,4910,0.0,True,True,0.062191,2023
13861,1,2023-03-16,8556,5,1,6632,952,5680,0.0,True,True,0.062191,2023
212036,1,2025-08-05,2760,49,1,1773,0,1773,5.78999,False,False,0.039576,2025
8485,1,2023-02-17,5271,31,1,5363,0,5363,0.0,False,True,0.062191,2023
126587,1,2024-07-30,77442,61,1,1779,0,1779,0.0,False,True,0.039576,2024
16138,1,2023-03-27,9946,2,2,11492,1916,9576,0.0,True,True,0.084805,2023
11640,2,2023-03-05,33269,1,2,11507,0,11507,0.0,False,False,0.062191,2023
213181,2,2025-08-10,94828,49,1,1773,0,1773,0.0,False,False,0.039576,2025
7951,1,2023-02-14,50148,4,1,4467,0,4467,0.0,False,False,0.084805,2023
28717,2,2023-05-28,36230,53,1,2105,0,2105,3.13049,False,False,0.039576,2023
12917,2,2023-03-12,7972,16,2,13131,0,13131,0.0,False,True,0.062191,2023
122998,1,2024-07-07,75232,18,2,5294,0,5294,0.0,False,True,0.039576,2024
198520,1,2025-05-28,121631,20,2,8397,0,8397,0.0,False,True,0.084805,2025
29710,1,2023-06-02,18201,40,1,6742,0,6742,5.728833,False,True,0.062191,2023
42951,1,2023-08-06,26297,67,2,15071,0,15071,0.0,False,True,0.10742,2023
88597,1,2024-01-16,54273,1,2,11799,0,11799,0.0,False,True,0.062191,2024
15130,1,2023-03-22,9327,5,1,6632,971,5661,5.728833,True,True,0.062191,2023
7899,1,2023-02-14,4924,6,1,4322,0,4322,5.728833,False,True,0.084805,2023
84983,1,2023-12-29,52022,15,1,2667,0,2667,2.203633,False,True,0.039576,2023
16394,1,2023-03-28,10119,15,1,2667,469,2198,5.728833,True,True,0.039576,2023
15609,1,2023-03-25,47299,1,1,5753,699,5055,0.0,True,False,0.062191,2023
27084,2,2023-05-19,23162,44,2,12943,0,12943,0.0,False,False,0.062191,2023
86884,2,2024-01-06,53237,27,1,1729,0,1729,1.354934,False,True,0.039576,2024
8618,3,2023-02-17,52130,13,2,9969,0,9969,0.0,False,False,0.062191,2023
41939,1,2023-08-02,25666,83,2,12541,0,12541,0.0,False,True,0.062191,2023
46047,1,2023-08-20,28249,54,1,5571,577,4994,0.0,True,True,0.10742,2023
250921,2,2025-12-22,103725,72,1,6478,0,6478,0.0,False,False,0.062191,2025
15325,1,2023-03-23,9447,2,2,11492,1881,9611,0.0,True,True,0.084805,2023
103272,1,2024-04-02,63300,28,1,4943,757,4186,0.0,True,True,0.062191,2024
35961,3,2023-06-30,45003,71,1,3944,0,3944,0.0,False,False,0.084805,2023
13527,1,2023-03-15,39790,1,1,5753,933,4820,0.0,True,False,0.062191,2023
150332,1,2024-11-08,92113,72,1,6317,0,6317,0.0,False,True,0.062191,2024
15898,1,2023-03-26,9800,3,1,5360,1124,4235,0.0,True,True,0.062191,2023
199757,1,2025-06-03,7480,53,1,2214,0,2214,0.0,False,False,0.039576,2025
252322,1,2025-12-26,154368,43,1,5083,0,5083,3.045849,False,True,0.084805,2025
16699,3,2023-03-30,10289,2,1,5746,905,4841,0.0,True,True,0.084805,2023
47042,2,2023-08-25,23013,77,1,5047,848,4199,0.0,True,False,0.062191,2023
13420,1,2023-03-14,41047,3,2,10719,0,10719,0.0,False,False,0.062191,2023
132801,3,2024-08-28,81334,41,1,2750,633,2117,0.0,True,True,0.039576,2024
211054,1,2025-07-31,129347,39,1,2764,0,2764,0.0,False,True,0.039576,2025
9535,1,2023-02-22,5929,34,1,6924,0,6924,0.0,False,True,0.062191,2023
230118,1,2025-10-25,107572,27,1,1773,0,1773,5.78999,False,False,0.039576,2025
187538,1,2025-04-04,32729,56,1,6593,709,5884,5.78999,True,False,0.062191,2025
16761,1,2023-03-30,28413,3,1,5360,837,4523,0.0,True,False,0.062191,2023
15482,2,2023-03-24,9535,2,1,5746,867,4878,3.135791,True,True,0.084805,2023
11139,1,2023-03-02,18958,3,2,10719,0,10719,0.0,False,False,0.062191,2023
46857,1,2023-08-24,28756,68,1,4329,742,3587,2.854796,True,True,0.084805,2023
8152,2,2023-02-15,8672,3,1,5360,0,5360,0.0,False,False,0.062191,2023
42554,1,2023-08-04,26043,75,1,7964,0,7964,0.0,False,True,0.10742,2023
38153,1,2023-07-12,23364,39,1,2629,0,2629,2.459173,False,True,0.039576,2023
15346,1,2023-03-23,9459,3,2,10719,1788,8931,0.0,True,True,0.062191,2023
12042,1,2023-03-07,7438,18,1,2582,0,2582,0.0,False,True,0.039576,2023
16995,2,2023-03-31,10473,11,1,5114,389,4725,0.0,True,True,0.062191,2023
30746,2,2023-06-07,46698,62,1,4730,0,4730,0.0,False,False,0.084805,2023
13715,1,2023-03-16,48962,8,1,5223,1054,4168,2.732343,True,False,0.084805,2023
158731,1,2024-11-28,97226,17,1,5609,1054,4556,5.757974,True,True,0.084805,2024
174686,1,2025-01-26,107090,71,1,4148,0,4148,5.78999,False,True,0.084805,2025
7869,1,2023-02-14,4910,13,1,4984,0,4984,5.728833,False,True,0.062191,2023
8694,1,2023-02-18,51595,35,1,5044,0,5044,0.0,False,False,0.084805,2023
120490,1,2024-06-25,43074,37,1,7000,0,7000,0.0,False,False,0.062191,2024
30836,2,2023-06-07,18880,74,1,3880,0,3880,0.0,False,True,0.084805,2023
30018,2,2023-06-03,30171,41,1,2682,0,2682,2.441411,False,False,0.039576,2023
11202,1,2023-03-03,6926,24,1,1773,0,1773,0.0,False,True,0.039576,2023
16377,1,2023-03-28,10109,5,2,13264,2326,10938,0.0,True,True,0.062191,2023
24702,2,2023-05-06,15148,71,1,3944,0,3944,2.330027,False,True,0.084805,2023
24630,2,2023-05-06,13030,80,1,6185,0,6185,0.0,False,False,0.062191,2023
88110,1,2024-01-13,53989,1,2,11799,0,11799,0.0,False,True,0.062191,2024
22787,3,2023-04-27,13996,53,1,2105,0,2105,0.0,False,True,0.039576,2023
13028,2,2023-03-12,21808,17,1,5471,0,5471,4.341925,False,False,0.084805,2023
8860,3,2023-02-19,5502,24,1,1773,0,1773,0.0,False,True,0.039576,2023
11320,2,2023-03-03,6996,1,1,5753,0,5753,0.0,False,True,0.062191,2023
171865,1,2025-01-11,105372,57,1,2057,0,2057,0.0,False,True,0.039576,2025
106954,1,2024-04-20,65516,49,1,1729,0,1729,5.757974,False,True,0.039576,2024
16128,1,2023-03-27,48712,2,1,5746,949,4797,0.0,True,False,0.084805,2023
118740,1,2024-06-17,72624,49,2,3457,397,3060,0.0,True,True,0.039576,2024
12458,2,2023-03-09,7689,3,1,5360,0,5360,4.358088,False,True,0.062191,2023
242241,1,2025-11-26,18175,57,1,2057,291,1766,5.78999,True,False,0.039576,2025
16970,1,2023-03-31,10456,2,1,5746,762,4984,5.728833,True,True,0.084805,2023
221096,3,2025-09-13,135431,48,1,6702,0,6702,0.0,False,True,0.062191,2025
119453,2,2024-06-20,73076,49,2,3457,573,2884,0.0,True,True,0.039576,2024
15416,1,2023-03-24,9499,32,1,3866,721,3145,5.728833,True,True,0.084805,2023
16502,1,2023-03-29,10181,11,2,10228,1739,8489,0.0,True,True,0.062191,2023
171010,2,2025-01-06,6881,44,2,13611,0,13611,0.0,False,False,0.062191,2025
15402,1,2023-03-24,29566,24,2,3547,442,3104,5.728833,True,False,0.039576,2023
14105,2,2023-03-18,5966,26,2,7802,1444,6358,0.0,True,False,0.084805,2023
15905,1,2023-03-26,9805,10,1,4266,847,3419,0.0,True,True,0.084805,2023
77653,1,2023-12-07,47602,15,1,2667,0,2667,0.0,False,True,0.039576,2023
10762,1,2023-03-01,33711,34,1,6924,0,6924,5.728833,False,False,0.062191,2023
161938,1,2024-12-07,99249,72,2,12634,0,12634,0.0,False,True,0.062191,2024
84479,1,2023-12-27,51709,27,1,1686,0,1686,0.0,False,True,0.039576,2023
27602,1,2023-05-22,25829,39,1,2629,0,2629,0.0,False,False,0.039576,2023
213762,1,2025-08-12,130963,84,1,7500,0,7500,0.0,False,True,0.062191,2025
13582,1,2023-03-15,8387,9,1,5975,1024,4951,5.728833,True,True,0.062191,2023
42078,2,2023-08-02,25755,79,1,6105,0,6105,0.0,False,True,0.062191,2023
39866,1,2023-07-22,24400,85,2,11388,0,11388,0.0,False,True,0.062191,2023
105616,1,2024-04-14,104088,21,2,3703,0,3703,5.757974,False,False,0.039576,2024
124430,1,2024-07-17,76119,36,1,1890,0,1890,0.803063,False,True,0.039576,2024
251058,2,2025-12-22,153608,64,1,6100,0,6100,0.0,False,True,0.10742,2025
8084,1,2023-02-15,5044,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
13764,1,2023-03-16,12271,1,1,5753,855,4898,0.0,True,False,0.062191,2023
212945,1,2025-08-09,34180,84,2,15000,0,15000,0.0,False,False,0.062191,2025
52081,2,2023-09-17,3117,59,1,3991,0,3991,0.0,False,False,0.084805,2023
33710,1,2023-06-20,49589,37,1,6827,1181,5646,0.0,True,False,0.062191,2023
125866,3,2024-07-25,98668,18,1,2647,0,2647,0.0,False,False,0.039576,2024
15131,1,2023-03-22,7648,15,1,2667,510,2157,0.0,True,False,0.039576,2023
44692,1,2023-08-15,27406,40,1,6742,0,6742,0.0,False,True,0.062191,2023
9593,1,2023-02-23,5967,1,1,5753,0,5753,5.728833,False,True,0.062191,2023
223860,1,2025-09-26,137102,27,1,1773,0,1773,5.78999,False,True,0.039576,2025
16707,1,2023-03-30,10294,21,1,1805,333,1473,2.27667,True,True,0.039576,2023
10412,2,2023-02-27,6460,30,1,1747,0,1747,0.0,False,True,0.039576,2023
131713,1,2024-08-23,80658,36,1,1890,297,1593,0.0,True,True,0.039576,2024
225114,1,2025-10-02,145327,27,1,1773,0,1773,5.78999,False,False,0.039576,2025
15690,2,2023-03-25,19630,13,1,4984,866,4119,0.0,True,False,0.062191,2023
214922,1,2025-08-17,131690,47,1,4989,0,4989,4.01022,False,True,0.084805,2025
12234,2,2023-03-08,29264,8,1,5223,0,5223,0.0,False,False,0.084805,2023
43565,1,2023-08-09,26697,68,1,4329,0,4329,5.728833,False,True,0.084805,2023
14358,1,2023-03-19,8863,25,1,5917,1093,4825,5.728833,True,True,0.062191,2023
10629,2,2023-02-28,6585,6,2,8644,0,8644,0.0,False,True,0.084805,2023
252600,2,2025-12-27,139793,15,1,2804,0,2804,0.0,False,False,0.039576,2025
33499,1,2023-06-19,20520,51,1,4193,789,3405,0.0,True,True,0.084805,2023
190437,1,2025-04-17,116777,18,1,2715,0,2715,0.0,False,True,0.039576,2025
16741,1,2023-03-30,10311,18,1,2582,538,2044,0.0,True,True,0.039576,2023
8732,2,2023-02-18,27661,1,1,5753,0,5753,0.0,False,False,0.062191,2023
226663,1,2025-10-09,71761,27,1,1773,0,1773,2.842964,False,False,0.039576,2025
15864,1,2023-03-26,37543,43,1,4834,851,3983,0.0,True,False,0.084805,2023
16330,2,2023-03-28,10077,19,1,5017,846,4171,3.994757,True,True,0.062191,2023
251685,1,2025-12-24,26230,45,2,5170,0,5170,0.0,False,False,0.039576,2025
88088,1,2024-01-13,53974,30,1,1792,0,1792,5.757974,False,True,0.039576,2024
29016,2,2023-05-30,17779,39,1,2629,0,2629,0.0,False,True,0.039576,2023
30475,2,2023-06-05,18658,43,1,4834,0,4834,0.0,False,True,0.084805,2023
9771,1,2023-02-23,6081,5,1,6632,0,6632,0.0,False,True,0.062191,2023
73197,1,2023-11-25,44926,14,1,5478,756,4722,0.0,True,True,0.084805,2023
15965,1,2023-03-26,9843,69,1,5081,803,4277,0.0,True,True,0.062191,2023
211955,1,2025-08-04,78058,36,1,1939,0,1939,5.78999,False,False,0.039576,2025
36288,2,2023-07-02,22192,36,1,1844,0,1844,0.0,False,True,0.039576,2023
49160,2,2023-09-04,38892,55,1,5668,1117,4551,0.0,True,False,0.084805,2023
119195,3,2024-06-19,72908,45,1,2521,458,2063,0.0,True,True,0.039576,2024
28356,1,2023-05-26,17391,77,1,5047,0,5047,0.0,False,True,0.062191,2023
245757,2,2025-12-06,150417,43,1,5083,0,5083,3.171056,False,True,0.084805,2025
12610,2,2023-03-10,7787,3,1,5360,0,5360,0.0,False,True,0.062191,2023
253491,1,2025-12-29,18475,57,1,2057,0,2057,5.78999,False,False,0.039576,2025
50044,1,2023-09-08,30683,47,1,4744,753,3991,5.728833,True,True,0.084805,2023
11283,2,2023-03-03,6969,2,1,5746,0,5746,0.0,False,True,0.084805,2023
119015,1,2024-06-18,72794,36,1,1890,319,1571,5.757974,True,True,0.039576,2024
11746,1,2023-03-06,7239,18,1,2582,0,2582,1.60524,False,True,0.039576,2023
40464,1,2023-07-25,24765,37,1,6827,0,6827,5.728833,False,True,0.062191,2023
43433,1,2023-08-09,25456,49,2,3372,0,3372,5.728833,False,False,0.039576,2023
23378,1,2023-04-29,47434,82,1,4918,0,4918,5.728833,False,False,0.062191,2023
8893,2,2023-02-19,5521,29,1,4135,0,4135,0.0,False,True,0.084805,2023
242677,1,2025-11-27,148576,49,2,3545,633,2913,5.78999,True,True,0.039576,2025
15752,1,2023-03-25,9703,2,1,5746,808,4938,0.0,True,True,0.084805,2023
11270,1,2023-03-03,36593,13,1,4984,0,4984,5.728833,False,False,0.062191,2023
29236,1,2023-05-31,23554,51,1,4193,0,4193,0.0,False,False,0.084805,2023
19878,1,2023-04-13,12214,44,2,12943,0,12943,0.0,False,True,0.062191,2023
11421,1,2023-03-04,7057,2,1,5746,0,5746,5.728833,False,True,0.084805,2023
8629,1,2023-02-18,5352,2,2,11492,0,11492,0.0,False,True,0.084805,2023
29575,1,2023-06-01,28384,49,1,1686,0,1686,2.812935,False,False,0.039576,2023
7973,2,2023-02-14,4174,1,1,5753,0,5753,0.0,False,False,0.062191,2023
11090,2,2023-03-02,8351,16,2,13131,0,13131,0.0,False,False,0.062191,2023
231264,2,2025-10-30,141617,49,1,1773,0,1773,0.0,False,True,0.039576,2025
35427,1,2023-06-28,23378,45,1,2458,0,2458,0.0,False,False,0.039576,2023
169682,1,2024-12-30,79765,57,2,4011,0,4011,0.0,False,False,0.039576,2024
47119,1,2023-08-25,28924,43,1,4834,603,4231,3.966181,True,True,0.084805,2023
19923,2,2023-04-13,12247,48,2,12746,0,12746,0.0,False,True,0.062191,2023
10318,1,2023-02-26,6408,4,1,4467,0,4467,0.0,False,True,0.084805,2023
14871,1,2023-03-21,9169,8,1,5223,902,4320,0.0,True,True,0.084805,2023
38874,1,2023-07-16,23783,50,1,8043,0,8043,0.0,False,True,0.10742,2023
189636,1,2025-04-13,116276,18,2,5430,0,5430,0.0,False,True,0.039576,2025
8928,1,2023-02-19,5539,19,1,5017,0,5017,5.728833,False,True,0.062191,2023
9425,1,2023-02-22,5856,2,1,5746,0,5746,5.728833,False,True,0.084805,2023
8313,1,2023-02-16,9274,6,1,4322,0,4322,0.0,False,False,0.084805,2023
111291,2,2024-05-12,68083,21,1,1851,0,1851,1.479177,False,True,0.039576,2024
217242,1,2025-08-28,133095,68,1,4553,786,3767,0.0,True,True,0.084805,2025
16302,2,2023-03-28,10060,27,1,1686,309,1376,0.0,True,True,0.039576,2023
12289,1,2023-03-08,47538,26,1,3901,0,3901,3.72074,False,False,0.084805,2023
80428,1,2023-12-15,49281,27,1,1686,287,1399,5.728833,True,True,0.039576,2023
7458,2,2023-02-12,4655,29,2,8271,0,8271,0.0,False,True,0.084805,2023
31484,2,2023-06-10,19277,59,1,3991,868,3123,0.0,True,True,0.084805,2023
140420,1,2024-09-30,85962,72,1,6317,0,6317,0.0,False,True,0.062191,2024
37518,1,2023-07-08,22963,50,1,8043,0,8043,3.579216,False,True,0.10742,2023
15814,1,2023-03-26,9743,62,1,4730,911,3819,0.0,True,True,0.084805,2023
11085,2,2023-03-02,6852,15,1,2667,0,2667,0.0,False,True,0.039576,2023
